userid,motid,fit,prod,enjoy
qA4nKABHZXQA1AYjJqgtctN49pt2,0,0,0,0
qA4nKABHZXQA1AYjJqgtctN49pt2,0,0,0,0
qA4nKABHZXQA1AYjJqgtctN49pt2,0,0,0,0
qA4nKABHZXQA1AYjJqgtctN49pt2,0,0,0,0
qA4nKABHZXQA1AYjJqgtctN49pt2,0,0,0,0
qA4nKABHZXQA1AYjJqgtctN49pt2,0,0,0,0
qETWdHPMv9ZarNFhlx2KmKGk6ph1,28,0,66,66
qETWdHPMv9ZarNFhlx2KmKGk6ph1,10,0,50,40
qETWdHPMv9ZarNFhlx2KmKGk6ph1,9,0,0,62
qETWdHPMv9ZarNFhlx2KmKGk6ph1,22,0,11,63
qETWdHPMv9ZarNFhlx2KmKGk6ph1,1,50,0,91
qETWdHPMv9ZarNFhlx2KmKGk6ph1,15,0,0,0
qETWdHPMv9ZarNFhlx2KmKGk6ph1,7,50,0,75
qTQBECrNtLYK8Cl4Ab6aRIffnPC2,1,70,70,100
qWf859zpJ2fo5sXrMzbREg9t1qj2,7,50,50,100
qWf859zpJ2fo5sXrMzbREg9t1qj2,16,50,50,100
qWf859zpJ2fo5sXrMzbREg9t1qj2,1,50,50,100
qfxhjtgGc3g8jEU9qzkfCo3KR1i2,7,70,0,80
qfxhjtgGc3g8jEU9qzkfCo3KR1i2,1,100,0,80
qfxhjtgGc3g8jEU9qzkfCo3KR1i2,9,0,0,70
qfxhjtgGc3g8jEU9qzkfCo3KR1i2,22,0,10,70
qpL8wwrNOCOZNheDEOmTGwTNa3q2,8,50,50,50
qpL8wwrNOCOZNheDEOmTGwTNa3q2,1,100,0,100
qypRwPsIwGfwW5yWDBCqYSIw4Zk2,10,20,50,60
qypRwPsIwGfwW5yWDBCqYSIw4Zk2,7,100,50,100
qypRwPsIwGfwW5yWDBCqYSIw4Zk2,1,100,50,100
rEqckJG3zFR6dV41dfCd9yu5Wrv1,11,20,60,30
rEqckJG3zFR6dV41dfCd9yu5Wrv1,15,30,80,80
rEqckJG3zFR6dV41dfCd9yu5Wrv1,27,50,40,20
rEqckJG3zFR6dV41dfCd9yu5Wrv1,10,30,80,80
rEqckJG3zFR6dV41dfCd9yu5Wrv1,28,20,100,90
rEqckJG3zFR6dV41dfCd9yu5Wrv1,7,60,30,30
rEqckJG3zFR6dV41dfCd9yu5Wrv1,1,100,40,100
rNym072wbnd1YOTrmZhmQASQ72J3,27,0,0,0
rNym072wbnd1YOTrmZhmQASQ72J3,22,0,0,39
rNym072wbnd1YOTrmZhmQASQ72J3,24,0,0,20
rNym072wbnd1YOTrmZhmQASQ72J3,11,0,0,50
rNym072wbnd1YOTrmZhmQASQ72J3,25,0,0,20
rNym072wbnd1YOTrmZhmQASQ72J3,28,0,67,60
rNym072wbnd1YOTrmZhmQASQ72J3,9,0,0,22
rNym072wbnd1YOTrmZhmQASQ72J3,10,0,36,50
rNym072wbnd1YOTrmZhmQASQ72J3,7,50,0,71
rd7qx5nXYaOpR3GeZYppPcSMUdO2,10,0,0,100
rd7qx5nXYaOpR3GeZYppPcSMUdO2,7,50,0,100
rd7qx5nXYaOpR3GeZYppPcSMUdO2,1,100,0,100
rd7qx5nXYaOpR3GeZYppPcSMUdO2,22,0,0,50
rqh1bLKbwgdikFcRMnlcZObL0on1,1,100,0,70
s9f5J80yIlY4acHprBH3LieQvLz1,11,0,0,50
s9f5J80yIlY4acHprBH3LieQvLz1,33,0,100,80
s9f5J80yIlY4acHprBH3LieQvLz1,7,100,30,100
s9f5J80yIlY4acHprBH3LieQvLz1,18,80,50,50
s9f5J80yIlY4acHprBH3LieQvLz1,31,80,0,100
s9f5J80yIlY4acHprBH3LieQvLz1,9,0,0,50
s9f5J80yIlY4acHprBH3LieQvLz1,36,0,0,80
sDOKcHVwPweNgHdUbocfr9glzy52,12,0,50,50
sDOKcHVwPweNgHdUbocfr9glzy52,11,0,50,50
sDOKcHVwPweNgHdUbocfr9glzy52,7,50,50,70
sDOKcHVwPweNgHdUbocfr9glzy52,1,100,50,100
sDOKcHVwPweNgHdUbocfr9glzy52,9,0,50,50
sDOKcHVwPweNgHdUbocfr9glzy52,22,0,50,50
sTj2KcBJk3QXqOuR6xdav93p7MO2,7,80,0,80
sTj2KcBJk3QXqOuR6xdav93p7MO2,8,80,0,80
sTj2KcBJk3QXqOuR6xdav93p7MO2,1,80,0,80
sTj2KcBJk3QXqOuR6xdav93p7MO2,9,0,10,10
sWwIIScEELPos0bgH0xQsc6QIWw1,11,0,0,0
tDHw30kCPifCovI8DHiDbftXn4E3,7,50,0,50
tDHw30kCPifCovI8DHiDbftXn4E3,8,100,0,100
tDHw30kCPifCovI8DHiDbftXn4E3,1,100,0,100
tDHw30kCPifCovI8DHiDbftXn4E3,9,0,0,0
tFzaQQJfmvPK0pZl27SvAoi8wea2,17,50,0,85
tFzaQQJfmvPK0pZl27SvAoi8wea2,1,50,0,90
tFzaQQJfmvPK0pZl27SvAoi8wea2,7,50,0,70
tFzaQQJfmvPK0pZl27SvAoi8wea2,12,0,28,9
tIV3udHWQbfznIOV9RmmnFfJQkN2,7,100,0,100
tIV3udHWQbfznIOV9RmmnFfJQkN2,1,100,0,100
tNIeQmYguvQ2NOVjb9GXJXVoZBw1,1,100,50,50
tTqZ3HKAL6Sj1FJUGzNC4WCWLeX2,16,100,0,100
tVEo2qt0bsPwVuMviXZ0xXMAHlX2,12,30,70,20
tVEo2qt0bsPwVuMviXZ0xXMAHlX2,7,80,20,50
tVEo2qt0bsPwVuMviXZ0xXMAHlX2,1,100,20,90
tVEo2qt0bsPwVuMviXZ0xXMAHlX2,9,30,70,60
tVEo2qt0bsPwVuMviXZ0xXMAHlX2,22,30,70,30
tbBqW0VsP1Py2xHyDZjUnhdSWo53,10,10,30,100
tbBqW0VsP1Py2xHyDZjUnhdSWo53,28,10,50,100
tbBqW0VsP1Py2xHyDZjUnhdSWo53,7,90,0,100
tbBqW0VsP1Py2xHyDZjUnhdSWo53,1,50,10,100
tlSTezDwSBfB767DK7ZKgbWbcUd2,12,20,70,30
tlSTezDwSBfB767DK7ZKgbWbcUd2,1,70,10,70
tp0p1t5zZSfHI1jNkIVmVHHfwpW2,11,10,100,50
tp0p1t5zZSfHI1jNkIVmVHHfwpW2,15,10,100,50
tp0p1t5zZSfHI1jNkIVmVHHfwpW2,7,50,50,70
tp0p1t5zZSfHI1jNkIVmVHHfwpW2,1,100,80,80
uIJ4I3VQ6XMvdnLTxqU3njxMmyH3,15,0,100,100
uIJ4I3VQ6XMvdnLTxqU3njxMmyH3,10,0,100,100
uIJ4I3VQ6XMvdnLTxqU3njxMmyH3,7,100,0,100
uIJ4I3VQ6XMvdnLTxqU3njxMmyH3,8,100,0,100
uIJ4I3VQ6XMvdnLTxqU3njxMmyH3,1,100,0,100
uIJ4I3VQ6XMvdnLTxqU3njxMmyH3,9,0,0,50
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,27,20,50,50
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,10,20,50,50
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,33,20,50,50
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,28,20,50,50
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,7,50,20,50
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,1,100,10,60
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,16,50,30,90
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,17,60,30,70
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,9,0,10,0
uIzBVEm1VSVL78bkQlmfI2ZLJqJ3,36,20,20,30
uQSTJWB2MXbAC7118Ned8lF3iQM2,1,-1,-1,-1
uVxignKDx0gQ1ZDwABa1aLglRzM2,28,0,90,95
uVxignKDx0gQ1ZDwABa1aLglRzM2,12,0,10,25
uVxignKDx0gQ1ZDwABa1aLglRzM2,7,50,15,70
uVxignKDx0gQ1ZDwABa1aLglRzM2,15,0,30,50
uVxignKDx0gQ1ZDwABa1aLglRzM2,1,50,0,100
uVxignKDx0gQ1ZDwABa1aLglRzM2,11,0,20,30
uajx7lRiEQPn8V9S4jqYGhvcNRL2,12,0,10,50
uajx7lRiEQPn8V9S4jqYGhvcNRL2,11,0,10,50
uajx7lRiEQPn8V9S4jqYGhvcNRL2,15,0,10,50
uajx7lRiEQPn8V9S4jqYGhvcNRL2,10,0,50,100
uajx7lRiEQPn8V9S4jqYGhvcNRL2,33,0,50,100
uajx7lRiEQPn8V9S4jqYGhvcNRL2,28,0,50,100
