tripid,purpose
#130:21071,Pick_Up_Drop_Off
#130:21071,Work
#133:21053,Work
#130:21079,Personal_Tasks_Errands
#131:21075,Personal_Tasks_Errands
#132:21065,Work
#133:21058,Home
#130:21080,Work
#133:21059,Leisure_Hobby
#132:21067,Personal_Tasks_Errands
#133:21060,Personal_Tasks_Errands
#130:21082,Work
#131:21088,Everyday_Shopping
#133:21093,Home
#133:21093,Work
#131:21130,Personal_Tasks_Errands
#132:21121,Personal_Tasks_Errands
#133:21114,Work
#130:21136,Pick_Up_Drop_Off
#130:21143,Personal_Tasks_Errands
#131:21139,Home
#131:21142,Work
#132:21132,Leisure_Hobby
#133:21125,Leisure_Hobby
#130:21147,Other
#132:21133,Other
#133:21126,Work
#131:21165,Work
#131:21165,Home
#131:21165,Leisure_Hobby
#133:21151,Work
#131:21169,Work
#131:21186,Leisure_Hobby
#132:21176,Work
#132:21181,Leisure_Hobby
#132:21184,Work
#130:21199,Work
#131:21222,Pick_Up_Drop_Off
#132:21212,Personal_Tasks_Errands
#132:21212,Everyday_Shopping
#133:21205,Everyday_Shopping
#130:21227,Pick_Up_Drop_Off
#131:21228,Home
#131:21228,Work
#131:21228,Leisure_Hobby
#132:21218,Work
#133:21211,Work
#133:21222,Home
#130:21244,Work
#131:21240,Work
#132:21231,Work
#133:21224,Work
#132:21232,Work
#131:21242,Work
#133:21225,Home
#130:21247,Home
#131:21243,Work
#133:21232,Work
#132:21240,Home
#131:21251,Leisure_Hobby
#132:21241,Work
#133:21234,Work
#130:21256,Work
#131:21252,Home
#130:21272,Work
#132:21264,Work
#132:21270,Home
#132:21270,Work
#132:21270,Leisure_Hobby
#131:21285,Work
#132:21275,Home
#133:21268,Work
#130:21291,Work
#132:21277,Personal_Tasks_Errands
#130:21292,Home
#131:21288,Work
#132:21283,Pick_Up_Drop_Off
#133:21276,Pick_Up_Drop_Off
#130:21300,Leisure_Hobby
#132:21287,Work
#133:21280,Home
#131:21318,Work
#132:21308,Everyday_Shopping
#130:21330,Pick_Up_Drop_Off
#131:21326,Everyday_Shopping
#132:21316,Everyday_Shopping
#133:21309,Everyday_Shopping
#130:21338,Work
#131:21334,Work
#130:21351,Work
#133:21362,Home
#133:21362,Work
#133:21362,Leisure_Hobby
#133:21363,Personal_Tasks_Errands
#133:21363,Everyday_Shopping
#132:21372,Personal_Tasks_Errands
#133:21365,Personal_Tasks_Errands
#131:21390,Home
#130:21407,Pick_Up_Drop_Off
#131:21403,Pick_Up_Drop_Off
#132:21393,Pick_Up_Drop_Off
#130:21414,Home
#130:21414,Work
#130:21414,Leisure_Hobby
#131:21418,Home
#132:21408,Everyday_Shopping
#133:21401,Everyday_Shopping
#130:21423,Work
#131:21437,Personal_Tasks_Errands
#132:21427,Work
#133:21420,Work
#133:21420,Pick_Up_Drop_Off
#132:21440,Personal_Tasks_Errands
#133:21432,Personal_Tasks_Errands
#130:21455,Home
#131:21451,Everyday_Shopping
#132:21441,Home
#133:21433,Work
#130:21456,Everyday_Shopping
#131:21452,Home
#131:21452,Work
#131:21452,Leisure_Hobby
#132:21486,Work
#130:21501,Work
#132:21487,Leisure_Hobby
#130:21502,Leisure_Hobby
#132:21488,Work
#133:21487,Work
#130:21510,Leisure_Hobby
#131:21506,Work
#132:21496,Home
#130:21511,Work
#131:21509,Home
#131:21514,Home
#131:21514,Work
#131:21514,Leisure_Hobby
#133:21533,Leisure_Hobby
#132:21544,Work
#133:21536,Work
#130:21559,Leisure_Hobby
#131:21555,Leisure_Hobby
#131:21558,Everyday_Shopping
#132:21550,Work
#132:21550,Home
#133:21542,Personal_Tasks_Errands
#130:21575,Work
#132:21566,Work
#131:21578,Work
#132:21567,Work
#133:21559,Work
#130:21583,Work
#131:21579,Work
#131:21579,Everyday_Shopping
#132:21568,Work
#133:21566,Home
#133:21566,Work
#130:21600,Pick_Up_Drop_Off
#132:21585,Everyday_Shopping
#133:21577,Everyday_Shopping
#133:21577,Personal_Tasks_Errands
#130:21601,Everyday_Shopping
#131:21597,Other
#132:21586,Other
#133:21578,Pick_Up_Drop_Off
#133:21578,Everyday_Shopping
#130:21602,Leisure_Hobby
#131:21598,Home
#132:21587,Work
#130:21603,Home
#130:21603,Work
#131:21599,Work
#133:21588,Personal_Tasks_Errands
#130:21612,Personal_Tasks_Errands
#132:21598,Personal_Tasks_Errands
#133:21590,Leisure_Hobby
#130:21614,Leisure_Hobby
#131:21610,Personal_Tasks_Errands
#131:21611,Leisure_Hobby
#131:21611,Work
#131:21611,Personal_Tasks_Errands
#132:21600,Work
#133:21592,Home
#133:21593,Pick_Up_Drop_Off
#131:21613,Everyday_Shopping
#130:21676,Everyday_Shopping
#130:21676,Personal_Tasks_Errands
#132:21662,Everyday_Shopping
#131:21681,Leisure_Hobby
#133:21662,Other
#130:21690,Other
#131:21686,Everyday_Shopping
#132:21675,Leisure_Hobby
#132:21675,Other
#133:21667,Leisure_Hobby
#130:21691,Leisure_Hobby
#130:21767,Home
#130:21767,Everyday_Shopping
#131:21763,Home
#131:21763,Everyday_Shopping
#132:21752,Home
#132:21752,Leisure_Hobby
#133:21744,Home
#133:21744,Leisure_Hobby
#130:21768,Home
#130:21768,Leisure_Hobby
#131:21764,Home
#131:21764,Work
#131:21764,Pick_Up_Drop_Off
#132:21753,Home
#132:21753,Work
#132:21753,Work
#132:21796,Leisure_Hobby
#133:21788,Leisure_Hobby
#130:21813,Leisure_Hobby
#131:21809,Leisure_Hobby
#130:21815,Pick_Up_Drop_Off
#131:21811,Everyday_Shopping
#131:21811,Pick_Up_Drop_Off
#132:21814,Home
#132:21846,Everyday_Shopping
#133:21838,Other
#130:21862,Personal_Tasks_Errands
#131:21858,Personal_Tasks_Errands
#130:21870,Business_Trip
#131:21866,Home
#131:21866,Everyday_Shopping
#132:21855,Everyday_Shopping
#133:21847,Everyday_Shopping
#130:21871,Everyday_Shopping
#132:21856,Work
#132:21867,Business_Trip
#133:21872,Work
#131:21899,Work
#132:21887,Work
#132:21893,Other
#133:21885,Other
#132:21902,Everyday_Shopping
#131:21929,Pick_Up_Drop_Off
#133:21909,Work
#131:21931,Everyday_Shopping
#132:21918,Work
#133:21910,Work
#131:21932,Work
#132:21919,Work
#133:21911,Work
#130:21944,Leisure_Hobby
#133:21919,Other
#130:21946,Everyday_Shopping
#131:21942,Everyday_Shopping
#131:21942,Home
#133:21921,Pick_Up_Drop_Off
#130:21947,Pick_Up_Drop_Off
#130:21963,Work
#132:21946,Work
#133:21938,Pick_Up_Drop_Off
#133:21938,Work
#130:21964,Work
#131:21960,Work
#132:21947,Work
#133:21939,Work
#132:21948,Home
#130:21977,Work
#132:21960,Everyday_Shopping
#130:21978,Everyday_Shopping
#133:21977,Pick_Up_Drop_Off
#131:22000,Work
#131:22000,Home
#133:21989,Work
#130:22048,Work
#132:22063,Work
#133:22094,Home
#133:22094,Leisure_Hobby
#133:22094,Work
#133:22110,Other
#133:22110,Personal_Tasks_Errands
#130:22143,Leisure_Hobby
#131:22139,Leisure_Hobby
#132:22126,Personal_Tasks_Errands
#133:22118,Personal_Tasks_Errands
#132:22127,Work
#133:22119,Work
#130:22145,Work
#131:22141,Home
#132:22128,Work
#133:22120,Other
#130:22146,Work
#131:22142,Everyday_Shopping
#132:22129,Home
#133:22121,Home
#130:22147,Home
#131:22143,Work
#132:22130,Other
#133:22122,Home
#130:22148,Work
#131:22144,Work
#131:22155,Work
#131:22155,Home
#132:22142,Home
#132:22142,Personal_Tasks_Errands
#133:22138,Personal_Tasks_Errands
#130:22164,Personal_Tasks_Errands
#131:22160,Personal_Tasks_Errands
#132:22147,Home
#133:22139,Personal_Tasks_Errands
#131:22164,Work
#132:22151,Work
#133:22145,Everyday_Shopping
#130:22171,Pick_Up_Drop_Off
#131:22167,Home
#131:22167,Pick_Up_Drop_Off
#133:22146,Pick_Up_Drop_Off
#130:22172,Pick_Up_Drop_Off
#130:22172,Home
#133:22147,Everyday_Shopping
#133:22147,Pick_Up_Drop_Off
#131:22170,Everyday_Shopping
#132:22157,Business_Trip
#133:22149,Home
#133:22153,Work
#130:22180,Personal_Tasks_Errands
#131:22176,Personal_Tasks_Errands
#133:22155,Personal_Tasks_Errands
#130:22181,Personal_Tasks_Errands
#131:22177,Pick_Up_Drop_Off
#131:22177,Work
#133:22156,Work
#133:22156,Pick_Up_Drop_Off
#131:22178,Personal_Tasks_Errands
#132:22165,Work
#133:22157,Home
#130:22183,Personal_Tasks_Errands
#132:22166,Work
#133:22158,Pick_Up_Drop_Off
#133:22158,Home
#130:22184,Personal_Tasks_Errands
#133:22159,Work
#130:22185,Personal_Tasks_Errands
#131:22181,Pick_Up_Drop_Off
#131:22181,Home
#131:22193,Work
#133:22177,Pick_Up_Drop_Off
#133:22177,Work
#131:22215,Everyday_Shopping
#133:22195,Work
#132:22306,Personal_Tasks_Errands
#133:22298,Personal_Tasks_Errands
#130:22324,Home
#130:22324,Personal_Tasks_Errands
#131:22320,Everyday_Shopping
#132:22307,Home
#130:22326,Work
#130:22325,Work
#131:22321,Personal_Tasks_Errands
#131:22321,Pick_Up_Drop_Off
#130:22328,Personal_Tasks_Errands
#130:22328,Pick_Up_Drop_Off
#133:22304,Everyday_Shopping
#133:22322,Leisure_Hobby
#130:22348,Everyday_Shopping
#131:22344,Everyday_Shopping
#133:22323,Personal_Tasks_Errands
#130:22349,Personal_Tasks_Errands
#131:22345,Personal_Tasks_Errands
#133:22356,Work
#130:22382,Work
#131:22378,Home
#132:22365,Work
#130:22383,Home
#130:22383,Work
#133:22365,Everyday_Shopping
#130:22391,Personal_Tasks_Errands
#131:22387,Pick_Up_Drop_Off
#133:22366,Personal_Tasks_Errands
#130:22392,Home
#132:22375,Home
#133:22367,Personal_Tasks_Errands
#133:22367,Pick_Up_Drop_Off
#130:22393,Home
#130:22393,Pick_Up_Drop_Off
#131:22389,Personal_Tasks_Errands
#132:22376,Home
#133:22368,Personal_Tasks_Errands
#133:22368,Pick_Up_Drop_Off
#130:22394,Home
#131:22390,Leisure_Hobby
#132:22377,Work
#133:22369,Work
#133:22370,Leisure_Hobby
#130:22397,Other
#130:22398,Other
#132:22381,Leisure_Hobby
#132:22382,Leisure_Hobby
#130:22401,Other
#131:22397,Leisure_Hobby
#133:22377,Leisure_Hobby
#132:22387,Other
#133:22379,Leisure_Hobby
#132:22388,Leisure_Hobby
#131:22402,Other
#132:22390,Other
#132:22391,Other
#130:22410,Work
#131:22407,Work
#132:22394,Leisure_Hobby
#130:22412,Other
#130:22413,Everyday_Shopping
#130:22414,Everyday_Shopping
#130:22415,Leisure_Hobby
#133:22390,Other
#133:22391,Other
#132:22400,Work
#133:22393,Work
#131:22415,Work
#130:22420,Leisure_Hobby
#133:22490,Leisure_Hobby
#130:22516,Leisure_Hobby
#133:22491,Other
#130:22517,Other
#131:22513,Leisure_Hobby
#132:22500,Leisure_Hobby
#133:22492,Leisure_Hobby
#130:22518,Other
#131:22514,Work
#132:22501,Everyday_Shopping
#133:22501,Other
#130:22527,Other
#130:22530,Pick_Up_Drop_Off
#131:22526,Pick_Up_Drop_Off
#132:22513,Leisure_Hobby
#133:22505,Everyday_Shopping
#130:22531,Everyday_Shopping
#131:22527,Pick_Up_Drop_Off
#132:22514,Pick_Up_Drop_Off
#133:22506,Pick_Up_Drop_Off
#132:22515,Pick_Up_Drop_Off
#132:22536,Leisure_Hobby
#133:22528,Leisure_Hobby
#132:22539,Work
#132:22636,Everyday_Shopping
#133:22628,Everyday_Shopping
#130:22654,Personal_Tasks_Errands
#131:14439,Home
#130:14440,Leisure_Hobby
#132:14439,Pick_Up_Drop_Off
#133:14439,Leisure_Hobby
#130:14441,Leisure_Hobby
#131:14441,Personal_Tasks_Errands
#131:14441,Leisure_Hobby
#132:14440,Home
#133:14440,Personal_Tasks_Errands
#130:14442,Personal_Tasks_Errands
#133:14443,Work
#130:14445,Leisure_Hobby
#131:14445,Personal_Tasks_Errands
#132:14444,Personal_Tasks_Errands
#133:14444,Personal_Tasks_Errands
#131:14446,Personal_Tasks_Errands
#130:14447,Other
#132:14469,Business_Trip
#133:14469,Personal_Tasks_Errands
#130:14471,Personal_Tasks_Errands
#131:14471,Personal_Tasks_Errands
#132:14470,Personal_Tasks_Errands
#130:14519,Everyday_Shopping
#133:14519,Personal_Tasks_Errands
#131:14522,Personal_Tasks_Errands
#133:14523,Personal_Tasks_Errands
#130:14525,Home
#130:14525,Personal_Tasks_Errands
#132:14571,Work
#130:14573,Pick_Up_Drop_Off
#131:14573,Work
#133:14572,Work
#130:14574,Work
#133:14586,Leisure_Hobby
#130:14588,Work
#133:14636,Leisure_Hobby
#132:14643,Work
#133:14644,Work
#132:14652,Leisure_Hobby
#132:14656,Personal_Tasks_Errands
#130:14658,Work
#132:14659,Personal_Tasks_Errands
#130:14661,Work
#132:14662,Work
#132:14665,Work
#131:14667,Leisure_Hobby
#130:14668,Leisure_Hobby
#132:14668,Personal_Tasks_Errands
#133:14671,Personal_Tasks_Errands
#131:14674,Personal_Tasks_Errands
#132:14673,Work
#130:14675,Work
#131:14675,Work
#133:14674,Personal_Tasks_Errands
#131:14676,Work
#132:14678,Personal_Tasks_Errands
#130:14680,Personal_Tasks_Errands
#130:14684,Personal_Tasks_Errands
#132:14683,Personal_Tasks_Errands
#131:14685,Personal_Tasks_Errands
#130:14686,Work
#130:14687,Personal_Tasks_Errands
#133:14686,Personal_Tasks_Errands
#131:14688,Personal_Tasks_Errands
#131:14690,Personal_Tasks_Errands
#132:14689,Personal_Tasks_Errands
#130:14699,Personal_Tasks_Errands
#133:14699,Work
#132:14700,Work
#130:14703,Work
#131:14703,Work
#132:14702,Work
#132:14703,Personal_Tasks_Errands
#130:14705,Personal_Tasks_Errands
#132:14704,Leisure_Hobby
#133:14704,Leisure_Hobby
#132:14705,Personal_Tasks_Errands
#133:14705,Everyday_Shopping
#131:14708,Personal_Tasks_Errands
#132:14708,Personal_Tasks_Errands
#133:14727,Leisure_Hobby
#130:14729,Personal_Tasks_Errands
#132:14728,Personal_Tasks_Errands
#132:14733,Leisure_Hobby
#130:14735,Leisure_Hobby
#131:14735,Work
#132:14734,Everyday_Shopping
#132:14734,Home
#133:14734,Work
#130:14736,Leisure_Hobby
#130:14736,Everyday_Shopping
#131:14736,Leisure_Hobby
#132:14735,Everyday_Shopping
#132:14735,Pick_Up_Drop_Off
#133:14735,Everyday_Shopping
#133:14735,Pick_Up_Drop_Off
#130:14737,Leisure_Hobby
#130:14737,Pick_Up_Drop_Off
#132:14745,Leisure_Hobby
#131:14747,Home
#132:14772,Leisure_Hobby
#131:14789,Leisure_Hobby
#131:14830,Personal_Tasks_Errands
#131:14830,Everyday_Shopping
#133:14832,Personal_Tasks_Errands
#133:14832,Everyday_Shopping
#133:14835,Personal_Tasks_Errands
#133:14888,Leisure_Hobby
#130:14890,Leisure_Hobby
#131:14890,Work
#132:14889,Work
#133:14889,Work
#133:14890,Personal_Tasks_Errands
#131:14892,Personal_Tasks_Errands
#133:14896,Personal_Tasks_Errands
#133:14896,Work
#132:14919,Work
#130:14961,Leisure_Hobby
#132:15002,Personal_Tasks_Errands
#131:15047,Home
#131:15048,Home
#132:15047,Work
#132:15047,Home
#133:15047,Work
#130:15049,Work
#132:15048,Work
#133:15048,Home
#133:15048,Work
#132:15049,Work
#132:15049,Home
#133:15049,Home
#130:15051,Home
#132:15050,Work
#133:15050,Work
#131:15052,Home
#132:15051,Home
#132:15051,Work
#131:15053,Home
#132:15052,Home
#131:15054,Home
#130:15055,Home
#132:15054,Home
#130:15056,Home
#133:15082,Work
#133:15088,Work
#133:15097,Everyday_Shopping
#130:15100,Work
#133:15109,Leisure_Hobby
#131:15111,Leisure_Hobby
#132:15110,Leisure_Hobby
#132:15110,Leisure_Hobby
#132:15117,Pick_Up_Drop_Off
#133:15117,Business_Trip
#130:15131,Everyday_Shopping
#133:15141,Personal_Tasks_Errands
#133:15144,Leisure_Hobby
#133:15146,Leisure_Hobby
#133:15146,Personal_Tasks_Errands
#130:15161,Leisure_Hobby
#130:15163,Business_Trip
#132:15167,Business_Trip
#132:15167,Work
#133:15168,Everyday_Shopping
#131:15211,Personal_Tasks_Errands
#133:15209,Personal_Tasks_Errands
#130:15250,Work
#133:15260,Leisure_Hobby
#130:15263,Leisure_Hobby
#131:15263,Leisure_Hobby
#132:15262,Leisure_Hobby
#130:15267,Work
#132:15266,Work
#131:15276,Work
#133:15312,Leisure_Hobby
#133:15313,Leisure_Hobby
#130:15333,Home
#132:15335,Personal_Tasks_Errands
#132:15341,Personal_Tasks_Errands
#130:15353,Work
#131:15357,Leisure_Hobby
#132:15359,Leisure_Hobby
#132:15365,Leisure_Hobby
#133:15363,Home
#133:15367,Pick_Up_Drop_Off
#130:15373,Pick_Up_Drop_Off
#131:15372,Personal_Tasks_Errands
#132:15370,Pick_Up_Drop_Off
#133:15368,Pick_Up_Drop_Off
#130:15374,Personal_Tasks_Errands
#131:15373,Personal_Tasks_Errands
#131:15381,Personal_Tasks_Errands
#132:15379,Personal_Tasks_Errands
#130:15383,Pick_Up_Drop_Off
#131:15382,Personal_Tasks_Errands
#132:15380,Pick_Up_Drop_Off
#133:15378,Pick_Up_Drop_Off
#130:15384,Personal_Tasks_Errands
#130:15385,Personal_Tasks_Errands
#131:15384,Pick_Up_Drop_Off
#130:15386,Pick_Up_Drop_Off
#133:15381,Pick_Up_Drop_Off
#130:15387,Personal_Tasks_Errands
#131:15386,Personal_Tasks_Errands
#131:15409,Work
#132:15407,Work
#131:15414,Work
#131:15447,Everyday_Shopping
#132:15445,Everyday_Shopping
#131:15448,Everyday_Shopping
#130:15450,Everyday_Shopping
#130:15478,Personal_Tasks_Errands
#131:15476,Personal_Tasks_Errands
#132:15474,Personal_Tasks_Errands
#131:15477,Personal_Tasks_Errands
#133:15472,Leisure_Hobby
#131:15479,Leisure_Hobby
#130:15482,Leisure_Hobby
#130:15483,Work
#130:15504,Leisure_Hobby
#131:15502,Leisure_Hobby
#133:15495,Leisure_Hobby
#130:15505,Work
#131:15503,Leisure_Hobby
#132:15500,Leisure_Hobby
#133:15496,Leisure_Hobby
#130:15506,Leisure_Hobby
#130:15506,Home
#133:15510,Personal_Tasks_Errands
#130:15520,Personal_Tasks_Errands
#130:15532,Work
#132:15543,Work
#132:15545,Work
#132:15557,Leisure_Hobby
#132:15568,Pick_Up_Drop_Off
#133:15572,Personal_Tasks_Errands
#130:15582,Work
#131:15580,Personal_Tasks_Errands
#130:15583,Work
#132:15578,Personal_Tasks_Errands
#131:15582,Personal_Tasks_Errands
#132:15579,Leisure_Hobby
#133:15575,Everyday_Shopping
#130:15586,Personal_Tasks_Errands
#130:15587,Leisure_Hobby
#131:15585,Leisure_Hobby
#132:15586,Other
#131:15600,Other
#130:15604,Work
#133:15595,Home
#133:15597,Leisure_Hobby
#130:15609,Leisure_Hobby
#132:15602,Work
#133:15599,Work
#132:15604,Work
#131:15623,Home
#131:15623,Work
#131:15624,Work
#130:15627,Work
#130:15627,Work
#133:15616,Work
#131:15626,Leisure_Hobby
#131:15626,Leisure_Hobby
#131:15626,Personal_Tasks_Errands
#132:15621,Work
#132:15621,Leisure_Hobby
#132:15621,Personal_Tasks_Errands
#130:15629,Leisure_Hobby
#130:15629,Personal_Tasks_Errands
#131:15627,Leisure_Hobby
#131:15627,Personal_Tasks_Errands
#133:15618,Work
#133:15619,Pick_Up_Drop_Off
#133:15619,Work
#130:15631,Work
#130:15631,Pick_Up_Drop_Off
#131:15629,Everyday_Shopping
#131:15629,Leisure_Hobby
#133:15621,Work
#133:15621,Work
#133:15621,Work
#133:15621,Work
#132:15626,Leisure_Hobby
#132:15626,Personal_Tasks_Errands
#133:15622,Leisure_Hobby
#133:15622,Personal_Tasks_Errands
#133:15623,Leisure_Hobby
#131:15634,Leisure_Hobby
#131:15634,Leisure_Hobby
#131:15634,Leisure_Hobby
#131:15634,Personal_Tasks_Errands
#131:15634,Leisure_Hobby
#131:15634,Personal_Tasks_Errands
#131:15634,Leisure_Hobby
#131:15634,Personal_Tasks_Errands
#132:15630,Personal_Tasks_Errands
#133:15626,Other
#133:15626,Personal_Tasks_Errands
#130:15639,Personal_Tasks_Errands
#132:15631,Personal_Tasks_Errands
#132:15632,Leisure_Hobby
#133:15628,Leisure_Hobby
#133:15629,Work
#130:15641,Work
#133:15634,Pick_Up_Drop_Off
#130:15646,Leisure_Hobby
#132:15642,Leisure_Hobby
#133:15645,Work
#130:15657,Work
#133:15648,Personal_Tasks_Errands
#132:15653,Personal_Tasks_Errands
#130:15661,Leisure_Hobby
#131:15659,Leisure_Hobby
#132:15654,Leisure_Hobby
#133:15650,Leisure_Hobby
#132:15656,Personal_Tasks_Errands
#133:15652,Personal_Tasks_Errands
#130:15682,Business_Trip
#130:15683,Everyday_Shopping
#130:15684,Home
#131:15682,Home
#132:15677,Home
#131:15690,Personal_Tasks_Errands
#133:15685,Leisure_Hobby
#130:15697,Personal_Tasks_Errands
#131:15695,Personal_Tasks_Errands
#131:15697,Home
#132:15696,Personal_Tasks_Errands
#133:15692,Work
#133:15692,Home
#133:15692,Work
#133:15692,Everyday_Shopping
#133:15692,Business_Trip
#133:15692,Leisure_Hobby
#133:15692,Pick_Up_Drop_Off
#133:15692,Personal_Tasks_Errands
#133:15692,Other
#131:15713,Personal_Tasks_Errands
#132:15711,Everyday_Shopping
#133:15707,Everyday_Shopping
#132:15712,Everyday_Shopping
#132:15712,Personal_Tasks_Errands
#131:15729,Personal_Tasks_Errands
#132:15724,Personal_Tasks_Errands
#133:15720,Personal_Tasks_Errands
#130:15732,Home
#130:15732,Work
#130:15732,Work
#130:15732,Everyday_Shopping
#130:15732,Business_Trip
#130:15732,Leisure_Hobby
#130:15732,Pick_Up_Drop_Off
#130:15732,Personal_Tasks_Errands
#130:15732,Other
#130:15733,Everyday_Shopping
#131:15731,Home
#132:15726,Home
#132:15726,Work
#132:15726,Work
#132:15726,Everyday_Shopping
#132:15726,Business_Trip
#132:15726,Leisure_Hobby
#132:15726,Pick_Up_Drop_Off
#132:15726,Personal_Tasks_Errands
#132:15726,Other
#133:15722,Leisure_Hobby
#131:15738,Work
#133:15729,Personal_Tasks_Errands
#130:15741,Personal_Tasks_Errands
#131:15748,Work
#132:15744,Pick_Up_Drop_Off
#132:15745,Pick_Up_Drop_Off
#133:15744,Leisure_Hobby
#130:15756,Personal_Tasks_Errands
#131:15754,Personal_Tasks_Errands
#132:15749,Personal_Tasks_Errands
#133:15754,Home
#133:15754,Work
#133:15754,Work
#133:15754,Everyday_Shopping
#133:15754,Business_Trip
#133:15754,Leisure_Hobby
#133:15754,Pick_Up_Drop_Off
#133:15754,Personal_Tasks_Errands
#133:15754,Other
#131:15766,Leisure_Hobby
#132:15761,Leisure_Hobby
#132:15763,Everyday_Shopping
#132:15763,Personal_Tasks_Errands
#130:15771,Other
#131:15769,Leisure_Hobby
#132:15764,Leisure_Hobby
#133:15760,Leisure_Hobby
#131:15773,Leisure_Hobby
#133:15769,Personal_Tasks_Errands
#130:15781,Personal_Tasks_Errands
#131:15786,Leisure_Hobby
#132:15781,Leisure_Hobby
#133:15780,Leisure_Hobby
#131:15799,Leisure_Hobby
#131:15811,Personal_Tasks_Errands
#132:15806,Personal_Tasks_Errands
#131:15814,Leisure_Hobby
#131:15815,Leisure_Hobby
#131:15815,Personal_Tasks_Errands
#133:15816,Personal_Tasks_Errands
#130:15828,Leisure_Hobby
#130:15829,Personal_Tasks_Errands
#131:15829,Leisure_Hobby
#132:15824,Leisure_Hobby
#130:15832,Leisure_Hobby
#131:15830,Leisure_Hobby
#133:15832,Leisure_Hobby
#130:15844,Leisure_Hobby
#131:15842,Leisure_Hobby
#132:15837,Leisure_Hobby
#133:15833,Leisure_Hobby
#131:15853,Personal_Tasks_Errands
#131:15857,Leisure_Hobby
#132:15854,Leisure_Hobby
#130:15862,Leisure_Hobby
#132:15857,Leisure_Hobby
#131:15900,Leisure_Hobby
#132:15896,Business_Trip
#130:15904,Leisure_Hobby
#131:15903,Leisure_Hobby
#133:15900,Work
#131:15912,Work
#130:15915,Work
#133:15905,Work
#130:15917,Work
#133:15913,Personal_Tasks_Errands
#133:15920,Work
#133:15929,Everyday_Shopping
#133:15929,Personal_Tasks_Errands
#130:15960,Business_Trip
#131:15958,Work
#132:15953,Everyday_Shopping
#133:15950,Leisure_Hobby
#131:15963,Work
#130:15981,Work
#130:15985,Leisure_Hobby
#131:15983,Home
#131:15983,Work
#131:15983,Work
#131:15983,Everyday_Shopping
#131:15983,Business_Trip
#131:15983,Leisure_Hobby
#131:15983,Pick_Up_Drop_Off
#131:15983,Personal_Tasks_Errands
#131:15983,Other
#132:15978,Home
#132:15978,Work
#132:15978,Work
#132:15978,Everyday_Shopping
#132:15978,Business_Trip
#132:15978,Leisure_Hobby
#132:15978,Pick_Up_Drop_Off
#132:15978,Personal_Tasks_Errands
#132:15978,Other
#131:16002,Home
#133:16002,Leisure_Hobby
#130:16015,Work
#131:16013,Work
#132:16008,Work
#133:16027,Leisure_Hobby
#133:16027,Leisure_Hobby
